classe,fpr,tpr,thresholds
Amarelo,0.05327413984461709,0.9342251950947603,0.352
Amarelo,0.0536440991490936,0.9342251950947603,0.35
Amarelo,0.05438401775804662,0.9342251950947603,0.348
Amarelo,0.05475397706252312,0.9342251950947603,0.346
Amarelo,0.05512393636699963,0.935340022296544,0.344
Amarelo,0.05549389567147614,0.935340022296544,0.342
Amarelo,0.05623381428042915,0.935340022296544,0.34
Amarelo,0.05623381428042915,0.9364548494983278,0.338
Amarelo,0.05660377358490566,0.9364548494983278,0.336
Amarelo,0.05771365149833518,0.9364548494983278,0.332
Amarelo,0.05993340732519423,0.9364548494983278,0.324
Amarelo,0.060303366629670736,0.9364548494983278,0.318
Amarelo,0.06178320384757677,0.9364548494983278,0.312
Amarelo,0.06215316315205328,0.9364548494983278,0.31
Amarelo,0.06326304106548279,0.9375696767001115,0.308
Amarelo,0.06400295967443581,0.9375696767001115,0.302
Amarelo,0.06400295967443581,0.9386845039018952,0.3
Amarelo,0.06474287828338883,0.9386845039018952,0.298
Amarelo,0.06474287828338883,0.939799331103679,0.296
Amarelo,0.06548279689234185,0.939799331103679,0.292
Amarelo,0.06548279689234185,0.9420289855072463,0.29
Amarelo,0.06622271550129485,0.9420289855072463,0.286
Amarelo,0.06696263411024787,0.9420289855072463,0.284
Amarelo,0.06733259341472438,0.9420289855072463,0.282
Amarelo,0.0680725120236774,0.9431438127090301,0.28
Amarelo,0.0684424713281539,0.9442586399108138,0.278
Amarelo,0.06992230854605994,0.9442586399108138,0.276
Amarelo,0.07066222715501295,0.9442586399108138,0.274
Amarelo,0.07177210506844248,0.9442586399108138,0.272
Amarelo,0.07214206437291898,0.9442586399108138,0.27
Amarelo,0.07251202367739548,0.9453734671125975,0.268
Amarelo,0.073621901590825,0.9453734671125975,0.266
Amarelo,0.07510173880873104,0.9453734671125975,0.262
Amarelo,0.07584165741768406,0.9453734671125975,0.26
Amarelo,0.07658157602663707,0.9464882943143813,0.258
Amarelo,0.07695153533111358,0.9464882943143813,0.256
Amarelo,0.07769145394006659,0.9464882943143813,0.254
Amarelo,0.0784313725490196,0.9487179487179487,0.252
Amarelo,0.07880133185349611,0.9498327759197325,0.25
Amarelo,0.07954125046244913,0.9498327759197325,0.248
Amarelo,0.07954125046244913,0.9509476031215162,0.246
Amarelo,0.07991120976692564,0.9520624303232998,0.244
Amarelo,0.08028116907140215,0.9520624303232998,0.242
Amarelo,0.08102108768035517,0.9520624303232998,0.24
Amarelo,0.0828708842027377,0.9520624303232998,0.238
Amarelo,0.08361080281169071,0.9520624303232998,0.234
Amarelo,0.08361080281169071,0.9542920847268673,0.228
Amarelo,0.08435072142064373,0.955406911928651,0.226
Amarelo,0.08657047724750278,0.9565217391304348,0.224
Amarelo,0.0873103958564558,0.9565217391304348,0.222
Amarelo,0.08842027376988532,0.9565217391304348,0.22
Amarelo,0.08879023307436182,0.9565217391304348,0.218
Amarelo,0.08953015168331484,0.9576365663322185,0.216
Amarelo,0.09064002959674436,0.9587513935340022,0.214
Amarelo,0.09137994820569738,0.9587513935340022,0.212
Amarelo,0.0924898261191269,0.959866220735786,0.21
Amarelo,0.09396966333703292,0.9620958751393534,0.208
Amarelo,0.09470958194598594,0.9620958751393534,0.206
Amarelo,0.097669256381798,0.9620958751393534,0.204
Amarelo,0.09840917499075101,0.9620958751393534,0.2
Amarelo,0.09951905290418055,0.9620958751393534,0.198
Amarelo,0.09951905290418055,0.9643255295429208,0.196
Amarelo,0.10025897151313355,0.9643255295429208,0.194
Amarelo,0.1024787273399926,0.9643255295429208,0.19
Amarelo,0.10395856455789863,0.9643255295429208,0.188
Amarelo,0.10432852386237514,0.9643255295429208,0.184
Amarelo,0.10580836108028117,0.9643255295429208,0.18
Amarelo,0.10802811690714022,0.9643255295429208,0.176
Amarelo,0.10950795412504624,0.9654403567447045,0.174
Amarelo,0.11172770995190529,0.9654403567447045,0.17
Amarelo,0.11616722160562339,0.9654403567447045,0.164
Amarelo,0.11653718091009989,0.9654403567447045,0.162
Amarelo,0.11801701812800591,0.9654403567447045,0.16
Amarelo,0.11875693673695893,0.9665551839464883,0.158
Amarelo,0.11986681465038845,0.9665551839464883,0.156
Amarelo,0.1220865704772475,0.9665551839464883,0.154
Amarelo,0.12393636699963004,0.967670011148272,0.152
Amarelo,0.12504624491305957,0.967670011148272,0.15
Amarelo,0.12541620421753608,0.967670011148272,0.148
Amarelo,0.12652608213096558,0.967670011148272,0.146
Amarelo,0.12948575656677766,0.967670011148272,0.142
Amarelo,0.12948575656677766,0.9687848383500557,0.14
Amarelo,0.13022567517573067,0.9687848383500557,0.138
Amarelo,0.1320754716981132,0.9687848383500557,0.136
Amarelo,0.13540510543840178,0.9687848383500557,0.134
Amarelo,0.13836477987421383,0.9687848383500557,0.132
Amarelo,0.14021457639659637,0.9698996655518395,0.13
Amarelo,0.14206437291897892,0.9698996655518395,0.128
Amarelo,0.14317425083240842,0.9710144927536232,0.126
Amarelo,0.14391416944136146,0.9721293199554069,0.124
Amarelo,0.145763965963744,0.9721293199554069,0.122
Amarelo,0.14761376248612654,0.9732441471571907,0.12
Amarelo,0.1509433962264151,0.9732441471571907,0.118
Amarelo,0.15316315205327413,0.9732441471571907,0.116
Amarelo,0.1561228264890862,0.9732441471571907,0.114
Amarelo,0.15871254162042175,0.9732441471571907,0.112
Amarelo,0.1605623381428043,0.9732441471571907,0.11
Amarelo,0.16500184979652238,0.9743589743589743,0.108
Amarelo,0.16648168701442842,0.9754738015607581,0.106
Amarelo,0.16796152423233443,0.9754738015607581,0.104
Amarelo,0.16981132075471697,0.9754738015607581,0.102
Amarelo,0.1746207917129116,0.9754738015607581,0.1
Amarelo,0.1805401405845357,0.9754738015607581,0.098
Amarelo,0.18386977432482426,0.9754738015607581,0.096
Amarelo,0.1864594894561598,0.9754738015607581,0.094
Amarelo,0.19459859415464298,0.9777034559643255,0.09
Amarelo,0.19792822789493156,0.9788182831661093,0.088
Amarelo,0.20236773954864964,0.9788182831661093,0.086
Amarelo,0.20791712911579727,0.979933110367893,0.084
Amarelo,0.21161672216056235,0.979933110367893,0.082
Amarelo,0.21790603033666298,0.9810479375696767,0.08
Amarelo,0.22308546059933407,0.9810479375696767,0.078
Amarelo,0.2293747687754347,0.9821627647714605,0.076
Amarelo,0.24047354790972994,0.9821627647714605,0.072
Amarelo,0.24491305956344803,0.9821627647714605,0.07
Amarelo,0.25083240843507215,0.9821627647714605,0.068
Amarelo,0.2556418793932667,0.9821627647714605,0.066
Amarelo,0.2641509433962264,0.9821627647714605,0.064
Amarelo,0.2693303736588975,0.9821627647714605,0.062
Amarelo,0.27561968183499813,0.9821627647714605,0.06
Amarelo,0.28486866444691084,0.9821627647714605,0.058
Amarelo,0.290788013318535,0.9832775919732442,0.056
Amarelo,0.30077691453940064,0.9832775919732442,0.054
Amarelo,0.3103958564557899,0.9832775919732442,0.052
Amarelo,0.3218645948945616,0.9832775919732442,0.05
Amarelo,0.33370329263780985,0.9855072463768116,0.048
Amarelo,0.341842397336293,0.9866220735785953,0.046
Amarelo,0.3499815020347762,0.9866220735785953,0.044
Amarelo,0.363669996300407,0.9866220735785953,0.042
Amarelo,0.37476877543470216,0.9866220735785953,0.04
Amarelo,0.38771735109137995,0.9866220735785953,0.038
Amarelo,0.40214576396596374,0.987736900780379,0.036
Amarelo,0.41509433962264153,0.987736900780379,0.034
Amarelo,0.43137254901960786,0.9888517279821628,0.032
Amarelo,0.44950055493895674,0.9888517279821628,0.03
Amarelo,0.4687384387717351,0.9910813823857302,0.028
Amarelo,0.49056603773584906,0.9910813823857302,0.026
Amarelo,0.5112837587865334,0.992196209587514,0.024
Amarelo,0.5368109507954125,0.9933110367892977,0.022
Amarelo,0.5652978172401036,0.9933110367892977,0.02
Amarelo,0.584535701072882,0.9933110367892977,0.018
Amarelo,0.6189419163891972,0.9944258639910813,0.016
Amarelo,0.6503884572697003,0.9944258639910813,0.014
Amarelo,0.6899741028486867,0.9955406911928651,0.012
Amarelo,0.7266000739918609,0.9966555183946488,0.01
Amarelo,0.7717351091379948,0.9966555183946488,0.008
Amarelo,0.832408435072142,0.9966555183946488,0.006
Amarelo,0.8801331853496115,0.9988851727982163,0.004
Amarelo,0.9363669996300407,1.0,0.002
Amarelo,1.0,1.0,0.0
Laranja,0.0,0.0,inf
Laranja,0.0,0.005555555555555556,0.996
Laranja,0.0,0.020370370370370372,0.988
Laranja,0.0,0.02962962962962963,0.986
Laranja,0.0,0.040740740740740744,0.984
Laranja,0.0,0.044444444444444446,0.982
Laranja,0.0,0.05740740740740741,0.98
Laranja,0.0,0.07222222222222222,0.978
Laranja,0.0,0.08888888888888889,0.976
Laranja,0.0,0.11851851851851852,0.972
Laranja,0.0,0.14629629629629629,0.97
Laranja,0.0,0.1648148148148148,0.968
Laranja,0.0,0.17592592592592593,0.966
Laranja,0.0,0.19074074074074074,0.964
Laranja,0.0,0.2111111111111111,0.962
Laranja,0.0,0.22407407407407406,0.96
Laranja,0.000326797385620915,0.23703703703703705,0.958
Laranja,0.000326797385620915,0.2462962962962963,0.956
Laranja,0.000326797385620915,0.25,0.954
Laranja,0.000326797385620915,0.2611111111111111,0.952
Laranja,0.00065359477124183,0.2740740740740741,0.95
Laranja,0.000980392156862745,0.29444444444444445,0.948
Laranja,0.000980392156862745,0.30925925925925923,0.946
Laranja,0.000980392156862745,0.31296296296296294,0.944
Laranja,0.000980392156862745,0.32407407407407407,0.942
Laranja,0.000980392156862745,0.337037037037037,0.94
Laranja,0.000980392156862745,0.34814814814814815,0.938
Laranja,0.000980392156862745,0.3537037037037037,0.936
Laranja,0.000980392156862745,0.37222222222222223,0.932
Laranja,0.000980392156862745,0.37962962962962965,0.928
Laranja,0.000980392156862745,0.38333333333333336,0.926
Laranja,0.000980392156862745,0.3962962962962963,0.924
Laranja,0.000980392156862745,0.40370370370370373,0.922
Laranja,0.000980392156862745,0.4185185185185185,0.92
Laranja,0.000980392156862745,0.4388888888888889,0.918
Laranja,0.000980392156862745,0.44074074074074077,0.916
Laranja,0.000980392156862745,0.45925925925925926,0.914
Laranja,0.000980392156862745,0.4722222222222222,0.912
Laranja,0.000980392156862745,0.47962962962962963,0.91
Laranja,0.000980392156862745,0.4888888888888889,0.908
Laranja,0.000980392156862745,0.49444444444444446,0.906
Laranja,0.000980392156862745,0.5055555555555555,0.904
Laranja,0.00130718954248366,0.5092592592592593,0.902
Laranja,0.0016339869281045752,0.5203703703703704,0.9
Laranja,0.0016339869281045752,0.5296296296296297,0.898
Laranja,0.0016339869281045752,0.5407407407407407,0.896
Laranja,0.0016339869281045752,0.5444444444444444,0.894
Laranja,0.00196078431372549,0.5481481481481482,0.892
Laranja,0.00196078431372549,0.5537037037037037,0.89
Laranja,0.00196078431372549,0.5611111111111111,0.888
Laranja,0.00196078431372549,0.5648148148148148,0.886
Laranja,0.00196078431372549,0.575925925925926,0.884
Laranja,0.00196078431372549,0.5814814814814815,0.882
Laranja,0.00196078431372549,0.5888888888888889,0.88
Laranja,0.00196078431372549,0.6018518518518519,0.878
Laranja,0.00196078431372549,0.6092592592592593,0.876
Laranja,0.00196078431372549,0.6111111111111112,0.874
Laranja,0.00196078431372549,0.6148148148148148,0.87
Laranja,0.00196078431372549,0.6259259259259259,0.866
Laranja,0.00196078431372549,0.6277777777777778,0.864
Laranja,0.00196078431372549,0.6351851851851852,0.86
Laranja,0.0022875816993464053,0.6388888888888888,0.858
Laranja,0.0022875816993464053,0.6425925925925926,0.856
Laranja,0.00261437908496732,0.65,0.854
Laranja,0.00261437908496732,0.6555555555555556,0.852
Laranja,0.00261437908496732,0.6666666666666666,0.844
Laranja,0.00261437908496732,0.6777777777777778,0.84
Laranja,0.0029411764705882353,0.6796296296296296,0.838
Laranja,0.0029411764705882353,0.6907407407407408,0.834
Laranja,0.0029411764705882353,0.6981481481481482,0.83
Laranja,0.0029411764705882353,0.7,0.828
Laranja,0.0029411764705882353,0.7074074074074074,0.826
Laranja,0.0029411764705882353,0.7185185185185186,0.824
Laranja,0.0029411764705882353,0.7240740740740741,0.822
Laranja,0.0029411764705882353,0.725925925925926,0.82
Laranja,0.0029411764705882353,0.7296296296296296,0.818
Laranja,0.0029411764705882353,0.7388888888888889,0.816
Laranja,0.0029411764705882353,0.7407407407407407,0.814
Laranja,0.0029411764705882353,0.7518518518518519,0.806
Laranja,0.0029411764705882353,0.7592592592592593,0.798
Laranja,0.0032679738562091504,0.7592592592592593,0.794
Laranja,0.0032679738562091504,0.7611111111111111,0.79
Laranja,0.0032679738562091504,0.7648148148148148,0.788
Laranja,0.0032679738562091504,0.7685185185185185,0.784
Laranja,0.0032679738562091504,0.7722222222222223,0.782
Laranja,0.003594771241830065,0.7796296296296297,0.78
Laranja,0.00392156862745098,0.7833333333333333,0.778
Laranja,0.00392156862745098,0.7870370370370371,0.77
Laranja,0.00392156862745098,0.7888888888888889,0.766
Laranja,0.00392156862745098,0.7944444444444444,0.762
Laranja,0.00392156862745098,0.7981481481481482,0.754
Laranja,0.00392156862745098,0.8018518518518518,0.752
Laranja,0.004575163398692811,0.8018518518518518,0.75
Laranja,0.004575163398692811,0.8055555555555556,0.744
Laranja,0.004575163398692811,0.8092592592592592,0.74
Laranja,0.004575163398692811,0.812962962962963,0.728
Laranja,0.00522875816993464,0.812962962962963,0.722
Laranja,0.00522875816993464,0.8166666666666667,0.72
Laranja,0.00522875816993464,0.8222222222222222,0.712
Laranja,0.005555555555555556,0.8222222222222222,0.708
Laranja,0.0058823529411764705,0.8240740740740741,0.704
Laranja,0.0058823529411764705,0.8277777777777777,0.702
Laranja,0.0058823529411764705,0.8296296296296296,0.7
Laranja,0.0058823529411764705,0.8333333333333334,0.69
Laranja,0.006209150326797385,0.8333333333333334,0.688
Laranja,0.006209150326797385,0.8351851851851851,0.686
Laranja,0.006535947712418301,0.837037037037037,0.684
Laranja,0.006535947712418301,0.8388888888888889,0.68
Laranja,0.006862745098039216,0.8388888888888889,0.672
Laranja,0.006862745098039216,0.8444444444444444,0.662
Laranja,0.00718954248366013,0.8444444444444444,0.658
Laranja,0.00718954248366013,0.85,0.632
Laranja,0.007516339869281046,0.85,0.63
Laranja,0.007516339869281046,0.8537037037037037,0.626
Laranja,0.00784313725490196,0.8537037037037037,0.624
Laranja,0.00784313725490196,0.8574074074074074,0.62
Laranja,0.008169934640522876,0.8574074074074074,0.612
Laranja,0.008823529411764706,0.8611111111111112,0.6
Laranja,0.008823529411764706,0.8722222222222222,0.58
Laranja,0.009150326797385621,0.8722222222222222,0.578
Laranja,0.009150326797385621,0.8759259259259259,0.576
Laranja,0.009150326797385621,0.8777777777777778,0.574
Laranja,0.009477124183006535,0.8777777777777778,0.57
Laranja,0.009477124183006535,0.8814814814814815,0.568
Laranja,0.00980392156862745,0.8814814814814815,0.564
Laranja,0.00980392156862745,0.8833333333333333,0.562
Laranja,0.01045751633986928,0.8833333333333333,0.552
Laranja,0.01045751633986928,0.8888888888888888,0.548
Laranja,0.010784313725490196,0.8907407407407407,0.546
Laranja,0.010784313725490196,0.8925925925925926,0.536
Laranja,0.011111111111111112,0.8925925925925926,0.532
Laranja,0.011111111111111112,0.8944444444444445,0.524
Laranja,0.011764705882352941,0.8944444444444445,0.518
Laranja,0.011764705882352941,0.8981481481481481,0.516
Laranja,0.011764705882352941,0.9,0.512
Laranja,0.012091503267973857,0.9018518518518519,0.506
Laranja,0.012091503267973857,0.9037037037037037,0.504
Laranja,0.01241830065359477,0.9037037037037037,0.5
Laranja,0.012745098039215686,0.9055555555555556,0.482
Laranja,0.012745098039215686,0.9074074074074074,0.47
Laranja,0.013071895424836602,0.9074074074074074,0.466
Laranja,0.013071895424836602,0.9203703703703704,0.434
Laranja,0.01437908496732026,0.9203703703703704,0.432
Laranja,0.01437908496732026,0.9222222222222223,0.426
Laranja,0.014705882352941176,0.924074074074074,0.416
Laranja,0.015032679738562092,0.924074074074074,0.414
Laranja,0.015032679738562092,0.9314814814814815,0.398
Laranja,0.016013071895424835,0.9314814814814815,0.394
Laranja,0.01699346405228758,0.9314814814814815,0.388
Laranja,0.01699346405228758,0.9333333333333333,0.382
Laranja,0.01764705882352941,0.9351851851851852,0.38
Laranja,0.017973856209150325,0.9351851851851852,0.378
Laranja,0.017973856209150325,0.9388888888888889,0.36
Laranja,0.018300653594771243,0.9388888888888889,0.35
Laranja,0.018300653594771243,0.9407407407407408,0.336
Laranja,0.019934640522875816,0.9407407407407408,0.318
Laranja,0.020588235294117647,0.9425925925925925,0.314
Laranja,0.021241830065359478,0.9425925925925925,0.312
Laranja,0.021895424836601306,0.9425925925925925,0.308
Laranja,0.021895424836601306,0.9444444444444444,0.306
Laranja,0.022549019607843137,0.9462962962962963,0.304
Laranja,0.022549019607843137,0.9481481481481482,0.296
Laranja,0.023202614379084968,0.9481481481481482,0.292
Laranja,0.023529411764705882,0.9481481481481482,0.284
Laranja,0.023529411764705882,0.95,0.28
Laranja,0.023856209150326796,0.9518518518518518,0.274
Laranja,0.024183006535947713,0.9518518518518518,0.27
Laranja,0.025490196078431372,0.9518518518518518,0.264
Laranja,0.026143790849673203,0.9518518518518518,0.26
Laranja,0.026143790849673203,0.9537037037037037,0.258
Laranja,0.02712418300653595,0.9537037037037037,0.25
Laranja,0.027450980392156862,0.9537037037037037,0.244
Laranja,0.028104575163398694,0.9537037037037037,0.242
Laranja,0.028431372549019607,0.9537037037037037,0.24
Laranja,0.029411764705882353,0.9555555555555556,0.232
Laranja,0.03071895424836601,0.9555555555555556,0.23
Laranja,0.03202614379084967,0.9555555555555556,0.208
Laranja,0.032679738562091505,0.9555555555555556,0.206
Laranja,0.03333333333333333,0.9574074074074074,0.204
Laranja,0.03366013071895425,0.9574074074074074,0.2
Laranja,0.03431372549019608,0.9574074074074074,0.198
Laranja,0.034640522875816995,0.9574074074074074,0.196
Laranja,0.03496732026143791,0.9592592592592593,0.192
Laranja,0.03562091503267974,0.9592592592592593,0.19
Laranja,0.03594771241830065,0.9592592592592593,0.188
Laranja,0.036601307189542485,0.9592592592592593,0.186
Laranja,0.03758169934640523,0.9611111111111111,0.184
Laranja,0.03888888888888889,0.9611111111111111,0.18
Laranja,0.03954248366013072,0.9611111111111111,0.176
Laranja,0.04019607843137255,0.9611111111111111,0.172
Laranja,0.040522875816993466,0.9611111111111111,0.17
Laranja,0.041176470588235294,0.9629629629629629,0.166
Laranja,0.04183006535947712,0.9629629629629629,0.162
Laranja,0.04215686274509804,0.9629629629629629,0.16
Laranja,0.043137254901960784,0.9629629629629629,0.158
Laranja,0.044444444444444446,0.9629629629629629,0.154
Laranja,0.04477124183006536,0.9629629629629629,0.152
Laranja,0.04542483660130719,0.9629629629629629,0.15
Laranja,0.04738562091503268,0.9629629629629629,0.142
Laranja,0.04869281045751634,0.9648148148148148,0.14
Laranja,0.04967320261437908,0.9648148148148148,0.138
Laranja,0.05,0.9648148148148148,0.136
Laranja,0.05065359477124183,0.9648148148148148,0.134
Laranja,0.05163398692810457,0.9648148148148148,0.132
Laranja,0.05359477124183006,0.9648148148148148,0.13
Laranja,0.05457516339869281,0.9648148148148148,0.128
Laranja,0.05555555555555555,0.9666666666666667,0.126
Laranja,0.05816993464052288,0.9666666666666667,0.122
Laranja,0.05849673202614379,0.9666666666666667,0.12
Laranja,0.05915032679738562,0.9666666666666667,0.116
Laranja,0.06045751633986928,0.9666666666666667,0.114
Laranja,0.06143790849673202,0.9685185185185186,0.112
Laranja,0.06241830065359477,0.9685185185185186,0.11
Laranja,0.06372549019607843,0.9685185185185186,0.102
Laranja,0.06568627450980392,0.9685185185185186,0.1
Laranja,0.06666666666666667,0.9685185185185186,0.098
Laranja,0.06830065359477124,0.9703703703703703,0.096
Laranja,0.07058823529411765,0.9703703703703703,0.094
Laranja,0.0718954248366013,0.9722222222222222,0.092
Laranja,0.07254901960784314,0.9722222222222222,0.09
Laranja,0.07352941176470588,0.9740740740740741,0.088
Laranja,0.07647058823529412,0.9740740740740741,0.086
Laranja,0.0784313725490196,0.9740740740740741,0.084
Laranja,0.08104575163398693,0.9740740740740741,0.08
Laranja,0.08169934640522876,0.9740740740740741,0.078
Laranja,0.0826797385620915,0.9740740740740741,0.076
Laranja,0.08529411764705883,0.9740740740740741,0.074
Laranja,0.08986928104575163,0.9740740740740741,0.07
Laranja,0.09281045751633987,0.9777777777777777,0.068
Laranja,0.09607843137254903,0.9777777777777777,0.064
Laranja,0.09869281045751634,0.9777777777777777,0.062
Laranja,0.10032679738562092,0.9796296296296296,0.06
Laranja,0.10196078431372549,0.9796296296296296,0.058
Laranja,0.1084967320261438,0.9796296296296296,0.054
Laranja,0.1111111111111111,0.9796296296296296,0.052
Laranja,0.11503267973856209,0.9814814814814815,0.05
Laranja,0.11830065359477124,0.9814814814814815,0.048
Laranja,0.12222222222222222,0.9814814814814815,0.046
Laranja,0.12549019607843137,0.9814814814814815,0.044
Laranja,0.12908496732026145,0.9814814814814815,0.042
Laranja,0.13202614379084968,0.9814814814814815,0.04
Laranja,0.13562091503267973,0.9833333333333333,0.038
Laranja,0.1392156862745098,0.9833333333333333,0.036
Laranja,0.14411764705882352,0.9833333333333333,0.034
Laranja,0.14673202614379086,0.9833333333333333,0.032
Laranja,0.15555555555555556,0.9833333333333333,0.03
Laranja,0.16339869281045752,0.9833333333333333,0.028
Laranja,0.17287581699346405,0.9851851851851852,0.026
Laranja,0.18006535947712418,0.9851851851851852,0.024
Laranja,0.19052287581699345,0.9851851851851852,0.022
Laranja,0.20326797385620915,0.9851851851851852,0.02
Laranja,0.2133986928104575,0.9851851851851852,0.018
Laranja,0.2261437908496732,0.9851851851851852,0.016
Laranja,0.238562091503268,0.9851851851851852,0.014
Laranja,0.2552287581699346,0.9851851851851852,0.012
Laranja,0.27450980392156865,0.987037037037037,0.01
Laranja,0.29673202614379085,0.9888888888888889,0.008
Laranja,0.33137254901960783,0.9925925925925926,0.006
Laranja,0.3673202614379085,0.9925925925925926,0.004
Laranja,0.43790849673202614,0.9944444444444445,0.002
Laranja,1.0,1.0,0.0
Vermelho,0.0,0.0,inf
Vermelho,0.0002922267679719462,0.028089887640449437,1.0
Vermelho,0.0002922267679719462,0.03932584269662921,0.998
Vermelho,0.0002922267679719462,0.06179775280898876,0.996
Vermelho,0.0002922267679719462,0.06741573033707865,0.994
Vermelho,0.0002922267679719462,0.0898876404494382,0.992
Vermelho,0.0005844535359438924,0.12359550561797752,0.99
Vermelho,0.0005844535359438924,0.1348314606741573,0.986
Vermelho,0.0005844535359438924,0.15168539325842698,0.984
Vermelho,0.0005844535359438924,0.19662921348314608,0.98
Vermelho,0.0005844535359438924,0.2247191011235955,0.978
Vermelho,0.0005844535359438924,0.24719101123595505,0.976
Vermelho,0.0005844535359438924,0.2696629213483146,0.972
Vermelho,0.0005844535359438924,0.29775280898876405,0.97
Vermelho,0.0005844535359438924,0.3089887640449438,0.968
Vermelho,0.0005844535359438924,0.3258426966292135,0.966
Vermelho,0.0005844535359438924,0.33146067415730335,0.964
Vermelho,0.0005844535359438924,0.34269662921348315,0.962
Vermelho,0.0005844535359438924,0.34831460674157305,0.96
Vermelho,0.0008766803039158387,0.3539325842696629,0.956
Vermelho,0.0008766803039158387,0.3707865168539326,0.954
Vermelho,0.0008766803039158387,0.38202247191011235,0.952
Vermelho,0.0008766803039158387,0.38764044943820225,0.948
Vermelho,0.0008766803039158387,0.398876404494382,0.946
Vermelho,0.0008766803039158387,0.4157303370786517,0.944
Vermelho,0.0008766803039158387,0.449438202247191,0.936
Vermelho,0.0008766803039158387,0.4550561797752809,0.934
Vermelho,0.0008766803039158387,0.47752808988764045,0.926
Vermelho,0.0008766803039158387,0.4943820224719101,0.924
Vermelho,0.0008766803039158387,0.5056179775280899,0.918
Vermelho,0.0008766803039158387,0.5112359550561798,0.916
Vermelho,0.0008766803039158387,0.5224719101123596,0.914
Vermelho,0.0008766803039158387,0.5393258426966292,0.912
Vermelho,0.0008766803039158387,0.5561797752808989,0.906
Vermelho,0.0008766803039158387,0.5674157303370787,0.904
Vermelho,0.0008766803039158387,0.5730337078651685,0.9
Vermelho,0.0008766803039158387,0.5842696629213483,0.894
Vermelho,0.0008766803039158387,0.5955056179775281,0.882
Vermelho,0.0008766803039158387,0.6179775280898876,0.876
Vermelho,0.0008766803039158387,0.6292134831460674,0.872
Vermelho,0.0008766803039158387,0.6404494382022472,0.868
Vermelho,0.0008766803039158387,0.6573033707865169,0.866
Vermelho,0.0008766803039158387,0.6685393258426966,0.862
Vermelho,0.0008766803039158387,0.6853932584269663,0.86
Vermelho,0.0008766803039158387,0.6966292134831461,0.854
Vermelho,0.0008766803039158387,0.7078651685393258,0.844
Vermelho,0.0008766803039158387,0.7808988764044944,0.8
Vermelho,0.0008766803039158387,0.7921348314606742,0.796
Vermelho,0.0008766803039158387,0.8089887640449438,0.792
Vermelho,0.0008766803039158387,0.848314606741573,0.748
Vermelho,0.0008766803039158387,0.8595505617977528,0.722
Vermelho,0.0008766803039158387,0.8876404494382022,0.682
Vermelho,0.0011689070718877848,0.8876404494382022,0.678
Vermelho,0.0011689070718877848,0.8932584269662921,0.668
Vermelho,0.0014611338398597311,0.8932584269662921,0.66
Vermelho,0.0014611338398597311,0.898876404494382,0.606
Vermelho,0.0017533606078316774,0.898876404494382,0.59
Vermelho,0.0017533606078316774,0.9101123595505618,0.554
Vermelho,0.0020455873758036236,0.9101123595505618,0.536
Vermelho,0.0020455873758036236,0.9213483146067416,0.506
Vermelho,0.0023378141437755697,0.9213483146067416,0.496
Vermelho,0.0023378141437755697,0.9269662921348315,0.482
Vermelho,0.0029222676797194622,0.9269662921348315,0.39
Vermelho,0.0029222676797194622,0.9325842696629213,0.38
Vermelho,0.0029222676797194622,0.9438202247191011,0.374
Vermelho,0.0032144944476914087,0.9438202247191011,0.37
Vermelho,0.0032144944476914087,0.949438202247191,0.36
Vermelho,0.004091174751607247,0.949438202247191,0.304
Vermelho,0.004091174751607247,0.9606741573033708,0.282
Vermelho,0.005552308591466978,0.9606741573033708,0.162
Vermelho,0.0058445353594389245,0.9662921348314607,0.158
Vermelho,0.0067212156633547635,0.9662921348314607,0.15
Vermelho,0.007305669199298656,0.9662921348314607,0.148
Vermelho,0.007890122735242549,0.9662921348314607,0.134
Vermelho,0.00847457627118644,0.9662921348314607,0.13
Vermelho,0.00847457627118644,0.9719101123595506,0.126
Vermelho,0.008766803039158387,0.9719101123595506,0.124
Vermelho,0.009935710111046173,0.9719101123595506,0.122
Vermelho,0.010227936879018119,0.9719101123595506,0.12
Vermelho,0.01081239041496201,0.9719101123595506,0.116
Vermelho,0.012565751022793687,0.9719101123595506,0.094
Vermelho,0.013442431326709527,0.9719101123595506,0.092
Vermelho,0.014319111630625365,0.9775280898876404,0.09
Vermelho,0.014903565166569257,0.9775280898876404,0.088
Vermelho,0.015195791934541203,0.9775280898876404,0.084
Vermelho,0.01636469900642899,0.9775280898876404,0.08
Vermelho,0.016656925774400935,0.9775280898876404,0.078
Vermelho,0.017241379310344827,0.9775280898876404,0.076
Vermelho,0.018118059614260665,0.9775280898876404,0.074
Vermelho,0.01928696668614845,0.9775280898876404,0.07
Vermelho,0.021917007597895968,0.9775280898876404,0.064
Vermelho,0.023085914669783752,0.9775280898876404,0.062
Vermelho,0.023378141437755698,0.9775280898876404,0.06
Vermelho,0.02396259497369959,0.9775280898876404,0.058
Vermelho,0.025423728813559324,0.9775280898876404,0.056
Vermelho,0.026592635885447108,0.9775280898876404,0.052
Vermelho,0.027177089421391,0.9831460674157303,0.05
Vermelho,0.028053769725306838,0.9831460674157303,0.048
Vermelho,0.029807130333138514,0.9831460674157303,0.046
Vermelho,0.030976037405026302,0.9831460674157303,0.044
Vermelho,0.03360607831677381,0.9831460674157303,0.042
